Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Manipulation: Spreadsheet,Manipulation: EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,3
2,1766168228093,19/12/2025 18:17:08,1766168226736,-5,19/12/2025 13:17:06,169297,29,task-quo2,,51537401,67c78fbc58d20f4b7fe41479,14784901,,complete,,694595f971fa3074386b322d,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1280x720,1366x641,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,24641.299999952316,,,,0,0,,,,,,,Intro,NaN
3,1766168235289,19/12/2025 18:17:15,1766168233939,-5,19/12/2025 13:17:13,169297,29,task-quo2,,51537401,67c78fbc58d20f4b7fe41479,14784901,,complete,,694595f971fa3074386b322d,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1280x720,1366x641,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,7173.800000071526,,,yes,1,1,,,,,,,Intro,NaN
4,1766168236413,19/12/2025 18:17:16,1766168234922,-5,19/12/2025 13:17:14,169297,29,task-quo2,,51537401,67c78fbc58d20f4b7fe41479,14784901,,complete,,694595f971fa3074386b322d,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1280x720,1366x641,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,998.8999999999942,,,,0,0,,,,1,,,Intro,NaN
5,1766168243443,19/12/2025 18:17:23,1766168242087,-5,19/12/2025 13:17:22,169297,29,task-quo2,,51537401,67c78fbc58d20f4b7fe41479,14784901,,complete,,694595f971fa3074386b322d,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1280x720,1366x641,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,6978.299999952316,,,,0,0,,,,,,,end,NaN
6,1766168243839,19/12/2025 18:17:23,1766168242097,-5,19/12/2025 13:17:22,169297,29,task-quo2,,51537401,67c78fbc58d20f4b7fe41479,14784901,,complete,,694595f971fa3074386b322d,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1280x720,1366x641,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,,,END TASK,,,,,49566,,,,,,,,,,,,,NaN
1,1766168258018,19/12/2025 18:17:38,1766168246983,-7,19/12/2025 11:17:26,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168270314,19/12/2025 18:17:50,1766168259311,-7,19/12/2025 11:17:39,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,11439.099999999627,,,,0,0,,,,,,,Intro,NaN
3,1766168473963,19/12/2025 18:21:13,1766168462090,-7,19/12/2025 11:21:02,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonB,response_button_text,202772,,,no,1,0,,,,,,,Intro,NaN
4,1766168474125,19/12/2025 18:21:14,1766168463081,-7,19/12/2025 11:21:03,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,3,setautoplay,Zone2,timelimit_screen,1000.3999999999942,,,,0,0,,,,1,,,Intro,NaN
5,1766168482102,19/12/2025 18:21:22,1766168471088,-7,19/12/2025 11:21:11,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,1,Screen 3,advancementZone,continue_button,7071.0999999996275,,,,0,0,,,,,,,autoplay,NaN
6,1766168486847,19/12/2025 18:21:26,1766168475848,-7,19/12/2025 11:21:15,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,2,Screen 5,advancementZone,continue_button,4757,,,,0,0,,,,,,,autoplay,NaN
7,1766168491826,19/12/2025 18:21:31,1766168480830,-7,19/12/2025 11:21:20,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,3,Screen 4,buttonA,response_button_text,4977.799999998882,,,"yes, move on to the next audio screening",1,1,,,,,,,autoplay,NaN
8,1766168492826,19/12/2025 18:21:32,1766168481823,-7,19/12/2025 11:21:21,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,5,continue,Zone2,timelimit_screen,1000.6999999999825,,,,0,0,,,,1,,,autoplay,NaN
9,1766168495980,19/12/2025 18:21:35,1766168484980,-7,19/12/2025 11:21:24,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3136.199999999255,,,,0,0,,,,,,,end,NaN
10,1766168496315,19/12/2025 18:21:36,1766168484991,-7,19/12/2025 11:21:24,169297,29,task-quo2,,51537465,6633ee8ca35ae4b909110ee3,14784903,,complete,,6945965e013883bd3bc6d106,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,2560x1600,2560x1431,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,238008,,,,,,,,,,,,,NaN
1,1766168213929,19/12/2025 18:16:53,1766168213744,-5,19/12/2025 13:16:53,169297,29,task-quo2,,51537429,60ca4cfb5c287146cad0695a,14784904,,complete,,694596530d10f58531395c5a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 142.0.0.0,1366x768,1366x599,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168220722,19/12/2025 18:17:00,1766168220545,-5,19/12/2025 13:17:00,169297,29,task-quo2,,51537429,60ca4cfb5c287146cad0695a,14784904,,complete,,694596530d10f58531395c5a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 142.0.0.0,1366x768,1366x599,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,6171.5,,,,0,0,,,,,,,Intro,NaN
3,1766168224725,19/12/2025 18:17:04,1766168224230,-5,19/12/2025 13:17:04,169297,29,task-quo2,,51537429,60ca4cfb5c287146cad0695a,14784904,,complete,,694596530d10f58531395c5a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 142.0.0.0,1366x768,1366x599,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,3635.5999999998603,,,yes,1,1,,,,,,,Intro,NaN
4,1766168225426,19/12/2025 18:17:05,1766168225217,-5,19/12/2025 13:17:05,169297,29,task-quo2,,51537429,60ca4cfb5c287146cad0695a,14784904,,complete,,694596530d10f58531395c5a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 142.0.0.0,1366x768,1366x599,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999,,,,0,0,,,,1,,,Intro,NaN
5,1766168228493,19/12/2025 18:17:08,1766168228349,-5,19/12/2025 13:17:08,169297,29,task-quo2,,51537429,60ca4cfb5c287146cad0695a,14784904,,complete,,694596530d10f58531395c5a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 142.0.0.0,1366x768,1366x599,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2916.6999999999534,,,,0,0,,,,,,,end,NaN
6,1766168228707,19/12/2025 18:17:08,1766168228364,-5,19/12/2025 13:17:08,169297,29,task-quo2,,51537429,60ca4cfb5c287146cad0695a,14784904,,complete,,694596530d10f58531395c5a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 142.0.0.0,1366x768,1366x599,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,14620,,,,,,,,,,,,,NaN
1,1766168422568,19/12/2025 18:20:22,1766168422321,-6,19/12/2025 12:20:22,169297,29,task-quo2,,51537589,67ac95764f3091a540c69b5b,14784920,,complete,,694597033bb2fda7607b7d9d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168427085,19/12/2025 18:20:27,1766168426884,-6,19/12/2025 12:20:26,169297,29,task-quo2,,51537589,67ac95764f3091a540c69b5b,14784920,,complete,,694597033bb2fda7607b7d9d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,3949.5,,,,0,0,,,,,,,Intro,NaN
3,1766168428370,19/12/2025 18:20:28,1766168428140,-6,19/12/2025 12:20:28,169297,29,task-quo2,,51537589,67ac95764f3091a540c69b5b,14784920,,complete,,694597033bb2fda7607b7d9d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,1242.199999988079,,,yes,1,1,,,,,,,Intro,NaN
4,1766168429374,19/12/2025 18:20:29,1766168429131,-6,19/12/2025 12:20:29,169297,29,task-quo2,,51537589,67ac95764f3091a540c69b5b,14784920,,complete,,694597033bb2fda7607b7d9d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000.0999999999995,,,,0,0,,,,1,,,Intro,NaN
5,1766168430970,19/12/2025 18:20:30,1766168430771,-6,19/12/2025 12:20:30,169297,29,task-quo2,,51537589,67ac95764f3091a540c69b5b,14784920,,complete,,694597033bb2fda7607b7d9d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,1588.7999999821186,,,,0,0,,,,,,,end,NaN
6,1766168431117,19/12/2025 18:20:31,1766168430780,-6,19/12/2025 12:20:30,169297,29,task-quo2,,51537589,67ac95764f3091a540c69b5b,14784920,,complete,,694597033bb2fda7607b7d9d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,8459,,,,,,,,,,,,,NaN
1,1766168422464,19/12/2025 18:20:22,1766168423145,-5,19/12/2025 13:20:23,169297,29,task-quo2,,51537586,67f1b8abe144ffdfc27d371a,14784926,,complete,,6945974ca06a5bb1fb441a44,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168496826,19/12/2025 18:21:36,1766168497539,-5,19/12/2025 13:21:37,169297,29,task-quo2,,51537586,67f1b8abe144ffdfc27d371a,14784926,,complete,,6945974ca06a5bb1fb441a44,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,70671.29999995232,,,,0,0,,,,,,,Intro,NaN
3,1766168504468,19/12/2025 18:21:44,1766168505188,-5,19/12/2025 13:21:45,169297,29,task-quo2,,51537586,67f1b8abe144ffdfc27d371a,14784926,,complete,,6945974ca06a5bb1fb441a44,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,7616.200000047684,,,yes,1,1,,,,,,,Intro,NaN
4,1766168505444,19/12/2025 18:21:45,1766168506169,-5,19/12/2025 13:21:46,169297,29,task-quo2,,51537586,67f1b8abe144ffdfc27d371a,14784926,,complete,,6945974ca06a5bb1fb441a44,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000,,,,0,0,,,,1,,,Intro,NaN
5,1766168610557,19/12/2025 18:23:30,1766168611271,-5,19/12/2025 13:23:31,169297,29,task-quo2,,51537586,67f1b8abe144ffdfc27d371a,14784926,,complete,,6945974ca06a5bb1fb441a44,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,105070.20000004768,,,,0,0,,,,,,,end,NaN
6,1766168610898,19/12/2025 18:23:30,1766168611276,-5,19/12/2025 13:23:31,169297,29,task-quo2,,51537586,67f1b8abe144ffdfc27d371a,14784926,,complete,,6945974ca06a5bb1fb441a44,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Incorrect~Incorrect~Correct,Spreadsheet1,,,,END TASK,,,,,188131,,,,,,,,,,,,,NaN
1,1766168437742,19/12/2025 18:20:37,1766168437198,-5,19/12/2025 13:20:37,169297,29,task-quo2,,51537598,67624c835727c93b1676104a,14784928,,complete,,69459769e9666088fcc84165,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168446564,19/12/2025 18:20:46,1766168446100,-5,19/12/2025 13:20:46,169297,29,task-quo2,,51537598,67624c835727c93b1676104a,14784928,,complete,,69459769e9666088fcc84165,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,8408,,,,0,0,,,,,,,Intro,NaN
3,1766168447839,19/12/2025 18:20:47,1766168447408,-5,19/12/2025 13:20:47,169297,29,task-quo2,,51537598,67624c835727c93b1676104a,14784928,,complete,,69459769e9666088fcc84165,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,1299.5,,,yes,1,1,,,,,,,Intro,NaN
4,1766168448866,19/12/2025 18:20:48,1766168448408,-5,19/12/2025 13:20:48,169297,29,task-quo2,,51537598,67624c835727c93b1676104a,14784928,,complete,,69459769e9666088fcc84165,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1001.6999999999989,,,,0,0,,,,1,,,Intro,NaN
5,1766168451144,19/12/2025 18:20:51,1766168450694,-5,19/12/2025 13:20:50,169297,29,task-quo2,,51537598,67624c835727c93b1676104a,14784928,,complete,,69459769e9666088fcc84165,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2191.199999999255,,,,0,0,,,,,,,end,NaN
6,1766168451258,19/12/2025 18:20:51,1766168450696,-5,19/12/2025 13:20:50,169297,29,task-quo2,,51537598,67624c835727c93b1676104a,14784928,,complete,,69459769e9666088fcc84165,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x957,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,END TASK,,,,,13498,,,,,,,,,,,,,NaN
1,1766168506394,19/12/2025 18:21:46,1766168506560,-8,19/12/2025 10:21:46,169297,29,task-quo2,,51537641,67f308952524e8b1d811964c,14784929,,complete,,694597578ab0b201be1ca542,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x776,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168516919,19/12/2025 18:21:56,1766168517194,-8,19/12/2025 10:21:57,169297,29,task-quo2,,51537641,67f308952524e8b1d811964c,14784929,,complete,,694597578ab0b201be1ca542,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x776,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,,,,,,,,,NaN
3,1766168579876,19/12/2025 18:22:59,1766168580009,-8,19/12/2025 10:23:00,169297,29,task-quo2,,51537641,67f308952524e8b1d811964c,14784929,,complete,,694597578ab0b201be1ca542,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x776,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,42698.59999990463,,,,0,0,,,,,,,Intro,NaN
4,1766168586441,19/12/2025 18:23:06,1766168586561,-8,19/12/2025 10:23:06,169297,29,task-quo2,,51537641,67f308952524e8b1d811964c,14784929,,complete,,694597578ab0b201be1ca542,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x776,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,6535.200000286102,,,yes,1,1,,,,,,,Intro,NaN
5,1766168587431,19/12/2025 18:23:07,1766168587553,-8,19/12/2025 10:23:07,169297,29,task-quo2,,51537641,67f308952524e8b1d811964c,14784929,,complete,,694597578ab0b201be1ca542,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x776,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.8999999999942,,,,0,0,,,,1,,,Intro,NaN
6,1766168597973,19/12/2025 18:23:17,1766168598106,-8,19/12/2025 10:23:18,169297,29,task-quo2,,51537641,67f308952524e8b1d811964c,14784929,,complete,,694597578ab0b201be1ca542,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x776,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,9944.299999713898,,,,0,0,,,,,,,end,NaN
7,1766168598352,19/12/2025 18:23:18,1766168598118,-8,19/12/2025 10:23:18,169297,29,task-quo2,,51537641,67f308952524e8b1d811964c,14784929,,complete,,694597578ab0b201be1ca542,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x776,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,91558,,,,,,,,,,,,,NaN
1,1766168555872,19/12/2025 18:22:35,1766168555392,-5,19/12/2025 13:22:35,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x626,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168677240,19/12/2025 18:24:37,1766168676813,-5,19/12/2025 13:24:36,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x626,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,120295.69999999925,,,,0,0,,,,,,,Intro,NaN
3,1766168691487,19/12/2025 18:24:51,1766168691057,-5,19/12/2025 13:24:51,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x626,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonB,response_button_text,14198.300000000745,,,no,1,0,,,,,,,Intro,NaN
4,1766168692472,19/12/2025 18:24:52,1766168692037,-5,19/12/2025 13:24:52,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x626,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,3,setautoplay,Zone2,timelimit_screen,1002.3999999999942,,,,0,0,,,,1,,,Intro,NaN
5,1766168752132,19/12/2025 18:25:52,1766168751706,-5,19/12/2025 13:25:51,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x574,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,1,Screen 3,advancementZone,continue_button,59396.199999999255,,,,0,0,,,,,,,autoplay,NaN
6,1766168757156,19/12/2025 18:25:57,1766168756724,-5,19/12/2025 13:25:56,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x574,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,2,Screen 5,advancementZone,continue_button,4992.4000000003725,,,,0,0,,,,,,,autoplay,NaN
7,1766168764271,19/12/2025 18:26:04,1766168763827,-5,19/12/2025 13:26:03,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x574,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,3,Screen 4,buttonA,response_button_text,7061.9000000003725,,,"yes, move on to the next audio screening",1,1,,,,,,,autoplay,NaN
8,1766168765221,19/12/2025 18:26:05,1766168764805,-5,19/12/2025 13:26:04,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x574,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,5,continue,Zone2,timelimit_screen,995.6999999999825,,,,0,0,,,,1,,,autoplay,NaN
9,1766168778522,19/12/2025 18:26:18,1766168778093,-5,19/12/2025 13:26:18,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x626,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
10,1766168824466,19/12/2025 18:27:04,1766168824027,-5,19/12/2025 13:27:04,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x626,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,44497.39999999851,,,,0,0,,,,,,,end,NaN
11,1766168824610,19/12/2025 18:27:04,1766168824035,-5,19/12/2025 13:27:04,169297,29,task-quo2,,51537681,62c84ca82b03c9aedbca4a2a,14784936,,complete,,69459656c0538a4f0a45f955,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1279x626,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,45941,,,,,,,,,,,,,NaN
1,1766168553648,19/12/2025 18:22:33,1766168553564,-6,19/12/2025 12:22:33,169297,29,task-quo2,,51537683,66294149f5c3cf16d5ebfd5e,14784938,,complete,,694597cd2bf4c5891bac9f0a,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1504x1003,1504x834,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
